Unnamed: 0,age,workclass,fnlwgt,education,education-num,occupation,relationship,race,sex,country,salary,capital_gain,marital_status,capital_loss,hours_per_week
6557,31, Local-gov,357954, Assoc-acdm,12, Tech-support, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,20
8099,32, Private,259719, Some-college,10, Handlers-cleaners, Unmarried, Black, Male, Nicaragua, <=50K,0, Divorced,0,40
3617,37, Self-emp-not-inc,58343, HS-grad,9, Farming-fishing, Unmarried, White, Male, United-States, <=50K,0, Divorced,0,56
5099,46, Local-gov,216414, Some-college,10, Protective-serv, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
8976,36, Private,305352, 10th,6, Craft-repair, Other-relative, Black, Male, United-States, <=50K,0, Divorced,0,40
17238,50, Private,198681, Some-college,10, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,70
29277,39, Private,115422, HS-grad,9, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,30
1383,19, Private,119075, Some-college,10, Handlers-cleaners, Own-child, White, Male, United-States, <=50K,0, Never-married,0,50
16074,44, Private,188331, Some-college,10, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,42
3297,76, ?,28221, HS-grad,9, ?, Husband, White, Male, Canada, >50K,0, Married-civ-spouse,0,40
21690,27, Federal-gov,214385, HS-grad,9, Adm-clerical, Not-in-family, Black, Female, United-States, <=50K,0, Never-married,0,40
28578,39, State-gov,318918, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
20576,68, ?,351402, Doctorate,16, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,70
20295,22, Private,137862, Some-college,10, Adm-clerical, Other-relative, White, Female, United-States, <=50K,0, Never-married,0,16
10899,30, Private,261023, Some-college,10, Machine-op-inspct, Unmarried, White, Male, United-States, <=50K,0, Divorced,0,50
30108,18, Private,165532, Some-college,10, Sales, Own-child, White, Male, United-States, <=50K,0, Never-married,0,15
16792,31, Private,187901, Some-college,10, Sales, Not-in-family, White, Female, United-States, <=50K,0, Never-married,1504,40
26140,36, Private,51089, Bachelors,13, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,60
9674,64, Local-gov,202738, HS-grad,9, Adm-clerical, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,35
25575,47, Self-emp-not-inc,185673, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
16686,23, Private,216889, HS-grad,9, Handlers-cleaners, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
24205,69, Private,130413, Bachelors,13, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,2346, Widowed,0,15
17431,21, Self-emp-not-inc,99199, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19884,24, Private,103064, Bachelors,13, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
7663,17, ?,659273, 11th,7, ?, Own-child, Black, Female, Trinadad&Tobago, <=50K,0, Never-married,0,40
15494,58, Private,172618, Prof-school,15, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,45
2751,55, ?,205527, HS-grad,9, ?, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,20
17335,26, Private,233777, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
6250,43, Private,187322, Bachelors,13, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
8316,64, Local-gov,237379, HS-grad,9, Handlers-cleaners, Husband, White, Male, United-States, <=50K,3471, Married-civ-spouse,0,40
1606,35, ?,451940, HS-grad,9, ?, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,40
7923,36, Private,133655, HS-grad,9, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Married-spouse-absent,0,40
30050,19, Private,174732, Some-college,10, Other-service, Own-child, Black, Male, United-States, <=50K,0, Never-married,0,25
21603,31, Private,150324, 11th,7, Farming-fishing, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,50
29523,50, Private,123174, Doctorate,16, Prof-specialty, Husband, Black, Male, ?, >50K,0, Married-civ-spouse,0,37
6287,25, Private,557082, HS-grad,9, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,38
31994,31, Private,118399, 11th,7, Machine-op-inspct, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
5903,63, Private,68872, HS-grad,9, Transport-moving, Wife, Asian-Pac-Islander, Female, United-States, <=50K,0, Married-civ-spouse,0,20
11387,38, Self-emp-inc,206951, HS-grad,9, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,65
8604,43, Local-gov,214242, Some-college,10, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
14581,31, Private,228873, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
27721,61, Local-gov,28375, Masters,14, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,70
17135,34, Private,122612, Bachelors,13, Other-service, Wife, Asian-Pac-Islander, Female, Philippines, >50K,7688, Married-civ-spouse,0,50
11466,42, Private,157443, Bachelors,13, Prof-specialty, Wife, Asian-Pac-Islander, Female, Taiwan, >50K,0, Married-civ-spouse,0,27
27492,41, Private,56795, Masters,14, Prof-specialty, Wife, White, Female, England, <=50K,0, Married-civ-spouse,0,45
14070,60, Private,145664, Some-college,10, Sales, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,48
826,62, Private,174355, HS-grad,9, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,40
25410,45, Local-gov,53123, 11th,7, Other-service, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,25
3991,19, State-gov,73009, Some-college,10, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,15
30092,68, Self-emp-not-inc,261897, 10th,6, Farming-fishing, Unmarried, White, Male, United-States, <=50K,0, Widowed,0,20
27974,33, Private,173858, Bachelors,13, Adm-clerical, Other-relative, Asian-Pac-Islander, Male, India, <=50K,0, Married-civ-spouse,0,40
25605,61, Self-emp-not-inc,220342, 7th-8th,4, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,30
18583,26, Private,258550, Bachelors,13, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
170,27, Private,124953, HS-grad,9, Other-service, Not-in-family, White, Male, United-States, <=50K,0, Never-married,1980,40
10597,35, State-gov,80771, Masters,14, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
28508,35, Private,117381, Bachelors,13, Sales, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
28346,45, Self-emp-inc,139268, HS-grad,9, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
2090,42, Private,33521, Assoc-acdm,12, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,45
19236,17, Private,225106, 10th,6, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,1602,18
24310,43, Self-emp-not-inc,113211, HS-grad,9, Exec-managerial, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,40
32363,41, Self-emp-not-inc,251305, Some-college,10, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
16088,54, Private,150999, Some-college,10, Machine-op-inspct, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,60
9534,41, Private,195661, Some-college,10, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,54
29313,45, Private,285060, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
10476,56, Private,157749, Some-college,10, Farming-fishing, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
24606,47, Private,267205, Assoc-voc,11, Craft-repair, Husband, White, Male, ?, >50K,0, Married-civ-spouse,0,60
10950,38, Private,224584, Some-college,10, Sales, Unmarried, Black, Female, United-States, <=50K,0, Divorced,0,40
8144,34, Private,195136, Bachelors,13, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,1887,40
3147,26, Private,139992, Bachelors,13, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
26240,46, Private,149640, 7th-8th,4, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Married-spouse-absent,0,45
8376,24, Private,270517, HS-grad,9, Other-service, Own-child, White, Female, Mexico, <=50K,0, Never-married,0,40
9672,37, State-gov,191841, Bachelors,13, Adm-clerical, Not-in-family, White, Female, United-States, >50K,8614, Never-married,0,40
21946,30, ?,411560, HS-grad,9, ?, Husband, Black, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19050,34, Private,61272, Bachelors,13, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
5998,40, Private,91836, HS-grad,9, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,45
7477,26, Private,174592, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
3,53, Private,234721, 11th,7, Handlers-cleaners, Husband, Black, Male, United-States, <=50K,0, Married-civ-spouse,0,40
23585,64, Private,212838, HS-grad,9, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,65
14307,41, Private,223934, Assoc-acdm,12, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,38
1632,40, State-gov,345969, Assoc-acdm,12, Adm-clerical, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
20366,40, Private,198873, Prof-school,15, Prof-specialty, Wife, White, Female, United-States, >50K,15024, Married-civ-spouse,0,30
20351,23, Private,23037, 12th,8, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male, United-States, <=50K,0, Never-married,0,40
9237,50, Private,162327, Bachelors,13, Adm-clerical, Husband, White, Male, ?, >50K,0, Married-civ-spouse,1902,50
3393,33, Private,161745, Assoc-voc,11, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
19548,54, ?,172991, HS-grad,9, ?, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
466,52, Private,35598, HS-grad,9, Transport-moving, Unmarried, White, Male, United-States, <=50K,0, Divorced,0,40
23908,22, Private,205839, Some-college,10, Other-service, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,45
19320,28, ?,78388, 10th,6, ?, Own-child, White, Female, United-States, <=50K,0, Never-married,0,38
8653,42, Private,183479, Assoc-voc,11, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
18688,73, Local-gov,205580, 5th-6th,3, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,6
32091,34, Private,272411, Bachelors,13, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,40
11508,39, Private,108419, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
429,47, Local-gov,287480, Masters,14, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
4338,34, Self-emp-inc,186824, Prof-school,15, Prof-specialty, Husband, White, Male, United-States, >50K,15024, Married-civ-spouse,0,40
4418,54, Private,146409, Some-college,10, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Widowed,0,40
16858,25, Local-gov,77698, Some-college,10, Adm-clerical, Unmarried, Black, Female, United-States, <=50K,0, Never-married,0,40
7198,64, Local-gov,202984, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,3137, Married-civ-spouse,0,40
22326,47, Private,202322, 5th-6th,3, Handlers-cleaners, Husband, White, Male, Mexico, <=50K,0, Married-civ-spouse,0,40
8345,31, Private,561334, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,40
17550,24, State-gov,289909, Some-college,10, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
19834,20, State-gov,178628, Some-college,10, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
15165,57, Local-gov,170066, HS-grad,9, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,25
10122,50, Local-gov,259377, Masters,14, Prof-specialty, Wife, White, Female, United-States, >50K,15024, Married-civ-spouse,0,40
19108,41, Local-gov,158688, Bachelors,13, Protective-serv, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,50
13430,49, Private,33673, 12th,8, Transport-moving, Not-in-family, Asian-Pac-Islander, Male, United-States, <=50K,0, Never-married,0,35
7767,47, Private,168195, HS-grad,9, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
24112,59, Private,169639, Assoc-acdm,12, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Widowed,0,40
32255,19, Private,57145, HS-grad,9, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,0,25
17170,40, Private,179666, Bachelors,13, Exec-managerial, Not-in-family, White, Male, Canada, <=50K,0, Never-married,0,30
31159,50, Private,228238, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
17181,52, Private,235307, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
26807,17, Private,101626, 9th,5, Machine-op-inspct, Own-child, White, Male, United-States, <=50K,0, Never-married,0,20
24914,58, Private,209438, Some-college,10, Other-service, Unmarried, Black, Female, United-States, <=50K,0, Divorced,0,40
17930,53, State-gov,227392, Some-college,10, Protective-serv, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,60
27520,34, Private,108837, Some-college,10, Handlers-cleaners, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
21202,22, Private,183083, Some-college,10, Machine-op-inspct, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,35
17060,58, Private,100960, 9th,5, Handlers-cleaners, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
32224,40, Private,70645, Preschool,1, Other-service, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,20
12152,33, Private,150570, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,3103, Married-civ-spouse,0,43
11270,25, Private,121102, Assoc-acdm,12, Tech-support, Not-in-family, White, Female, United-States, <=50K,0, Never-married,2001,30
31417,70, Self-emp-inc,207938, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,2377,50
32129,48, Private,350440, Some-college,10, Craft-repair, Other-relative, Asian-Pac-Islander, Male, Cambodia, >50K,0, Married-civ-spouse,0,40
11355,73, ?,84053, HS-grad,9, ?, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,15
4692,55, Self-emp-not-inc,168625, Some-college,10, Tech-support, Not-in-family, White, Female, United-States, >50K,0, Divorced,0,12
12030,45, Private,217654, Some-college,10, Handlers-cleaners, Husband, White, Male, Germany, >50K,0, Married-civ-spouse,0,40
21176,64, ?,104756, Some-college,10, ?, Unmarried, White, Female, United-States, <=50K,0, Widowed,0,8
16272,63, Private,172740, Some-college,10, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
25292,37, Self-emp-not-inc,149230, Assoc-voc,11, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
14931,46, Self-emp-inc,62546, Doctorate,16, Prof-specialty, Not-in-family, White, Male, United-States, <=50K,0, Separated,0,35
9845,23, Private,45317, Some-college,10, Sales, Own-child, White, Female, United-States, <=50K,0, Separated,0,40
19444,30, Federal-gov,321990, Some-college,10, Adm-clerical, Husband, White, Male, Cuba, >50K,7298, Married-civ-spouse,0,48
23540,43, Private,180599, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
17398,29, Private,22641, HS-grad,9, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male, United-States, <=50K,0, Married-civ-spouse,0,45
19577,44, Local-gov,193425, Masters,14, Prof-specialty, Wife, White, Female, United-States, >50K,4386, Married-civ-spouse,0,40
21347,30, Private,196385, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, >50K,15024, Married-civ-spouse,0,35
17843,57, Local-gov,132717, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
2598,41, Private,183203, HS-grad,9, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
13169,53, Private,108083, 7th-8th,4, Farming-fishing, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
30033,31, Private,342019, Assoc-acdm,12, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
29770,24, State-gov,231473, Assoc-acdm,12, Adm-clerical, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,30
29614,25, ?,219897, Masters,14, ?, Not-in-family, White, Female, Canada, <=50K,0, Never-married,0,35
11724,37, Federal-gov,194630, Masters,14, Exec-managerial, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
3693,70, Private,121993, HS-grad,9, Adm-clerical, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,0,5
10968,36, Private,75073, Some-college,10, Craft-repair, Not-in-family, Black, Male, United-States, <=50K,0, Never-married,0,55
14843,19, Private,219742, Some-college,10, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,0,15
32429,51, Local-gov,203334, Doctorate,16, Exec-managerial, Not-in-family, White, Female, United-States, >50K,0, Divorced,0,45
21985,30, Private,161815, Some-college,10, Other-service, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,35
7337,44, Self-emp-not-inc,197558, Prof-school,15, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,70
25625,34, Private,123270, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
6880,49, Private,198759, Assoc-acdm,12, Sales, Husband, White, Male, United-States, >50K,15024, Married-civ-spouse,0,60
29491,39, Private,262158, Bachelors,13, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,45
21899,67, Private,105216, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Widowed,0,25
28545,36, Private,185099, HS-grad,9, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,70
7821,21, Private,275421, Some-college,10, Craft-repair, Own-child, White, Female, United-States, <=50K,0, Never-married,0,40
4610,30, Private,350979, HS-grad,9, Craft-repair, Husband, Asian-Pac-Islander, Male, Laos, <=50K,0, Married-civ-spouse,0,40
11309,49, Private,247294, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,45
23022,34, Self-emp-not-inc,100079, Bachelors,13, Sales, Husband, Asian-Pac-Islander, Male, India, <=50K,0, Married-civ-spouse,0,55
24393,23, Private,193090, Bachelors,13, Prof-specialty, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,38
26551,51, Local-gov,155118, Masters,14, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,70
9169,37, Private,227597, Some-college,10, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
15381,44, Private,167005, HS-grad,9, Adm-clerical, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,48
10545,90, Private,175491, HS-grad,9, Craft-repair, Husband, White, Male, Ecuador, >50K,9386, Married-civ-spouse,0,50
32540,45, State-gov,252208, HS-grad,9, Adm-clerical, Own-child, White, Female, United-States, <=50K,0, Separated,0,40
9758,46, Private,35961, Assoc-acdm,12, Sales, Not-in-family, White, Female, Germany, <=50K,0, Divorced,0,25
23943,65, Local-gov,153890, 12th,8, Exec-managerial, Not-in-family, White, Male, United-States, <=50K,2009, Widowed,0,44
3784,49, Private,185859, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,43
21997,34, Private,169564, HS-grad,9, Machine-op-inspct, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
6761,53, Self-emp-not-inc,240138, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,60
17822,35, Local-gov,387777, Assoc-acdm,12, Protective-serv, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,52
2766,24, Private,199011, HS-grad,9, Craft-repair, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
18126,51, Self-emp-not-inc,111283, HS-grad,9, Exec-managerial, Not-in-family, White, Female, United-States, >50K,99999, Divorced,0,35
28597,24, Private,281356, 1st-4th,2, Farming-fishing, Not-in-family, Other, Male, Mexico, <=50K,0, Never-married,0,66
28840,21, Private,27049, HS-grad,9, Priv-house-serv, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,25
25979,67, Private,158301, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,60
2909,55, Self-emp-inc,183869, Prof-school,15, Exec-managerial, Husband, White, Male, ?, >50K,0, Married-civ-spouse,0,50
10507,27, Private,200733, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
11015,35, Private,143058, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
7428,34, Private,434292, HS-grad,9, Other-service, Husband, Black, Male, United-States, <=50K,0, Married-civ-spouse,0,30
23768,34, Private,163110, Masters,14, Sales, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
23541,29, Local-gov,190330, Some-college,10, Other-service, Own-child, White, Female, United-States, <=50K,0, Never-married,0,10
27579,61, ?,60641, Bachelors,13, ?, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,45
29072,23, ?,214238, 7th-8th,4, ?, Not-in-family, White, Female, Mexico, <=50K,0, Never-married,0,40
9056,22, Private,235853, 9th,5, Sales, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,40
24635,34, Private,176648, HS-grad,9, Adm-clerical, Not-in-family, Black, Male, United-States, <=50K,0, Divorced,0,42
14695,51, Private,204447, Some-college,10, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,45
29925,43, Private,323713, HS-grad,9, Machine-op-inspct, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
30560,59, Local-gov,50929, Some-college,10, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,60
1350,34, Private,467108, Some-college,10, Prof-specialty, Not-in-family, White, Male, United-States, >50K,0, Never-married,0,50
3371,20, ?,235442, Some-college,10, ?, Own-child, White, Male, United-States, <=50K,0, Never-married,0,35
17797,51, Private,249339, HS-grad,9, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
11651,34, Private,158040, Bachelors,13, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Never-married,0,45
15497,61, Private,423297, Doctorate,16, Prof-specialty, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
12157,33, Private,106670, Bachelors,13, Prof-specialty, Wife, White, Female, United-States, >50K,0, Married-civ-spouse,0,40
21479,29, Private,40295, HS-grad,9, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
23139,22, Private,252355, HS-grad,9, Other-service, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,27
31230,39, Private,314007, 10th,6, Craft-repair, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,2051,40
26960,44, Private,98211, Bachelors,13, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,55
26442,64, Self-emp-inc,185912, Prof-school,15, Prof-specialty, Husband, White, Male, United-States, >50K,99999, Married-civ-spouse,0,35
20523,29, Private,74500, Bachelors,13, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
13447,18, ?,184101, Some-college,10, ?, Own-child, White, Male, United-States, <=50K,0, Never-married,0,25
28455,27, Local-gov,216013, HS-grad,9, Handlers-cleaners, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
5507,25, Private,139730, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,80
6698,36, Private,96452, Bachelors,13, Prof-specialty, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,45
12058,36, Self-emp-not-inc,125933, Prof-school,15, Prof-specialty, Not-in-family, White, Male, United-States, >50K,0, Never-married,0,55
1879,30, Private,399088, Some-college,10, Adm-clerical, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,45
26490,39, Private,344743, Some-college,10, Adm-clerical, Own-child, Black, Female, United-States, >50K,0, Married-civ-spouse,0,50
30794,19, Local-gov,354104, HS-grad,9, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,35
31508,48, State-gov,50748, Bachelors,13, Adm-clerical, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
16196,57, ?,366563, Some-college,10, ?, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,40
4558,67, State-gov,423561, Some-college,10, Transport-moving, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
27553,34, Private,161018, Some-college,10, Sales, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,55
14764,40, Local-gov,165726, Assoc-voc,11, Exec-managerial, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,40
2206,45, Private,358886, HS-grad,9, Transport-moving, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,40
25383,36, Local-gov,174640, Assoc-voc,11, Protective-serv, Not-in-family, Black, Female, United-States, >50K,0, Never-married,0,60
16570,18, Private,96483, HS-grad,9, Other-service, Own-child, Asian-Pac-Islander, Female, United-States, <=50K,0, Never-married,0,20
8309,46, Private,148254, HS-grad,9, Exec-managerial, Not-in-family, White, Female, United-States, <=50K,0, Divorced,0,60
16687,23, Private,386705, Some-college,10, Adm-clerical, Own-child, White, Male, United-States, <=50K,0, Never-married,0,24
20592,54, Private,185407, HS-grad,9, Craft-repair, Husband, White, Male, United-States, >50K,7688, Married-civ-spouse,0,40
14459,26, Private,350853, 5th-6th,3, Transport-moving, Not-in-family, White, Male, ?, <=50K,0, Never-married,0,40
28523,46, Local-gov,209057, Masters,14, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,0,50
3550,39, Local-gov,187127, Some-college,10, Exec-managerial, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,40
5123,28, Local-gov,250135, Masters,14, Prof-specialty, Wife, White, Female, United-States, <=50K,0, Married-civ-spouse,1902,55
2220,22, Private,228452, 10th,6, Craft-repair, Not-in-family, White, Male, United-States, <=50K,0, Never-married,0,30
31898,47, Private,148995, Bachelors,13, Exec-managerial, Husband, White, Male, United-States, >50K,0, Married-civ-spouse,2415,60
10011,30, Private,496414, Doctorate,16, Prof-specialty, Not-in-family, White, Male, ?, <=50K,0, Never-married,0,40
12293,46, Self-emp-inc,123075, HS-grad,9, Protective-serv, Husband, White, Male, United-States, <=50K,0, Married-civ-spouse,0,70
13802,24, Private,227610, 10th,6, Handlers-cleaners, Unmarried, White, Female, United-States, <=50K,0, Divorced,0,58
14736,49, Private,153536, Some-college,10, Prof-specialty, Not-in-family, White, Male, United-States, >50K,14084, Divorced,0,44
28089,27, Private,278122, HS-grad,9, Transport-moving, Own-child, White, Male, United-States, <=50K,0, Never-married,0,40
21393,37, Self-emp-not-inc,187411, Bachelors,13, Transport-moving, Husband, White, Male, ?, <=50K,0, Married-civ-spouse,0,50
322,35, Private,186110, HS-grad,9, Transport-moving, Not-in-family, White, Male, United-States, <=50K,0, Divorced,0,45
